"RelativePath","Line","Integration","Text"
"DATA\capability\capability_execution_map.json","5144","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/client.py"","
"DATA\capability\capability_execution_map.json","5152","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/service.py"","
"DATA\capability\capability_execution_map.json","5168","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/config.js"","
"DATA\capability\capability_execution_map.json","5176","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/auth.js"","
"DATA\capability\capability_execution_map.json","5184","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/gmail.js"","
"DATA\capability\capability_execution_map.json","5185","gmail","""name"": ""gmail.js"","
"DATA\capability\capability_execution_map.json","5192","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/calendar.js"","
"DATA\capability\capability_execution_map.json","5193","calendar","""name"": ""calendar.js"","
"DATA\capability\capability_execution_map.json","5200","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/drive.js"","
"DATA\capability\capability_execution_map.json","5208","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/contacts.js"","
"DATA\capability\capability_execution_map.json","5216","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/README.md"","
"DATA\capability\capability_execution_map.json","5224","GOOGLE","""path"": ""miles_core_framework_dropin/CONNECTORS/GOOGLE/index.js"","
"DATA\capability\capability_execution_map.json","5583","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/client.py"","
"DATA\capability\capability_execution_map.json","6077","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/registry.py"","
"DATA\capability\capability_execution_map.json","6327","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/__init__.py"","
"DATA\capability\capability_execution_map.json","6335","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/config.py"","
"DATA\capability\capability_execution_map.json","6343","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/client.py"","
"DATA\capability\capability_execution_map.json","6351","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/service.py"","
"DATA\capability\capability_execution_map.json","6359","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/registry.py"","
"DATA\capability\capability_execution_map.json","6997","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_connector_pack/miles_google_connector_pack/CONNECTORS/GOOGLE/gmail.js"","
"DATA\capability\capability_execution_map.json","6998","gmail","""name"": ""gmail.js"","
"DATA\capability\capability_execution_map.json","7005","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_connector_pack/miles_google_connector_pack/CONNECTORS/GOOGLE/drive.js"","
"DATA\capability\capability_execution_map.json","7013","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_connector_pack/miles_google_connector_pack/CONNECTORS/GOOGLE/contacts.js"","
"DATA\capability\capability_execution_map.json","7021","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_account_manager_dropin/CONNECTORS/GOOGLE/workspace.js"","
"DATA\capability\capability_execution_map.json","7102","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/service.py"","
"DATA\capability\capability_execution_map.json","7110","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/gmail.js"","
"DATA\capability\capability_execution_map.json","7111","gmail","""name"": ""gmail.js"","
"DATA\capability\capability_execution_map.json","7118","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/drive.js"","
"DATA\capability\capability_execution_map.json","7126","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/contacts.js"","
"DATA\capability\capability_registry.json","681","INSTANTLY","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/INSTANTLY/README.md"","
"DATA\capability\capability_registry.json","711","GOOGLE","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/GOOGLE/README.md"","
"DATA\capability\capability_registry.json","726","IONOS","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/IONOS/README.md"","
"DATA\capability\capability_registry.json","741","CALENDLY","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/CALENDLY/README.md"","
"DATA\capability\capability_registry.json","2546","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_connector_pack/miles_google_connector_pack/CONNECTORS/GOOGLE/config.js"","
"DATA\capability\capability_registry.json","2565","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_connector_pack/miles_google_connector_pack/CONNECTORS/GOOGLE/auth.js"","
"DATA\capability\capability_registry.json","2574","google","""@google-cloud/local-auth"","
"DATA\capability\capability_registry.json","2586","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_connector_pack/miles_google_connector_pack/CONNECTORS/GOOGLE/gmail.js"","
"DATA\capability\capability_registry.json","2587","gmail","""name"": ""gmail.js"","
"DATA\capability\capability_registry.json","2604","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_connector_pack/miles_google_connector_pack/CONNECTORS/GOOGLE/calendar.js"","
"DATA\capability\capability_registry.json","2605","calendar","""name"": ""calendar.js"","
"DATA\capability\capability_registry.json","2622","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_connector_pack/miles_google_connector_pack/CONNECTORS/GOOGLE/drive.js"","
"DATA\capability\capability_registry.json","2640","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_connector_pack/miles_google_connector_pack/CONNECTORS/GOOGLE/contacts.js"","
"DATA\capability\capability_registry.json","2658","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_connector_pack/miles_google_connector_pack/CONNECTORS/GOOGLE/health.js"","
"DATA\capability\capability_registry.json","2666","gmail","""./gmail"","
"DATA\capability\capability_registry.json","2667","calendar","""./calendar"","
"DATA\capability\capability_registry.json","2679","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_connector_pack/miles_google_connector_pack/CONNECTORS/GOOGLE/index.js"","
"DATA\capability\capability_registry.json","2687","gmail","""./gmail"","
"DATA\capability\capability_registry.json","2688","calendar","""./calendar"","
"DATA\capability\capability_registry.json","2701","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_connector_pack/miles_google_connector_pack/CONNECTORS/GOOGLE/README.md"","
"DATA\capability\capability_registry.json","2716","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_connector_pack/miles_google_connector_pack/scripts/install_google_connector.ps1"","
"DATA\capability\capability_registry.json","2731","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_account_manager_dropin/CONNECTORS/GOOGLE/account_manager.js"","
"DATA\capability\capability_registry.json","2740","google","""@google-cloud/local-auth"","
"DATA\capability\capability_registry.json","2752","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_account_manager_dropin/CONNECTORS/GOOGLE/workspace.js"","
"DATA\capability\capability_registry.json","2770","GOOGLE","""path"": ""CONNECTORS/GOOGLE/miles_google_account_manager_dropin/CONNECTORS/GOOGLE/index.js"","
"DATA\capability\capability_registry.json","2778","gmail","""./gmail"","
"DATA\capability\capability_registry.json","2779","calendar","""./calendar"","
"DATA\capability\capability_registry.json","2793","INSTANTLY","""path"": ""CONNECTORS/INSTANTLY/connector.js"","
"DATA\capability\capability_registry.json","2800","instantly","""./instantly"""
"DATA\capability\capability_registry.json","2963","playwright","""playwright"""
"DATA\capability\capability_registry.json","3025","INSTANTLY","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/INSTANTLY/README.md"","
"DATA\capability\capability_registry.json","3073","GOOGLE","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/GOOGLE/README.md"","
"DATA\capability\capability_registry.json","3088","GOOGLE","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/GOOGLE/auth.js"","
"DATA\capability\capability_registry.json","3103","GOOGLE","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/GOOGLE/config.js"","
"DATA\capability\capability_registry.json","3118","GOOGLE","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/GOOGLE/gmail.js"","
"DATA\capability\capability_registry.json","3119","gmail","""name"": ""gmail.js"","
"DATA\capability\capability_registry.json","3133","GOOGLE","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/GOOGLE/calendar.js"","
"DATA\capability\capability_registry.json","3134","calendar","""name"": ""calendar.js"","
"DATA\capability\capability_registry.json","3148","GOOGLE","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/GOOGLE/drive.js"","
"DATA\capability\capability_registry.json","3163","GOOGLE","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/GOOGLE/contacts.js"","
"DATA\capability\capability_registry.json","3178","IONOS","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/IONOS/README.md"","
"DATA\capability\capability_registry.json","3193","CALENDLY","""path"": ""MILES_OS_v1/MILES_OS_v1/CONNECTORS/CALENDLY/README.md"","
"DATA\capability\capability_registry.json","3259","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/__init__.py"","
"DATA\capability\capability_registry.json","3274","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/config.py"","
"DATA\capability\capability_registry.json","3289","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/client.py"","
"DATA\capability\capability_registry.json","3304","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/service.py"","
"DATA\capability\capability_registry.json","3319","instantly","""path"": ""miles_instantly_connector/miles_instantly_connector/miles_os/services/instantly/registry.py"","
"DATA\capability\capability_registry.json","3379","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/config.js"","
"DATA\capability\capability_registry.json","3397","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/auth.js"","
"DATA\capability\capability_registry.json","3406","google","""@google-cloud/local-auth"","
"DATA\capability\capability_registry.json","3418","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/gmail.js"","
"DATA\capability\capability_registry.json","3419","gmail","""name"": ""gmail.js"","
"DATA\capability\capability_registry.json","3436","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/calendar.js"","
"DATA\capability\capability_registry.json","3437","calendar","""name"": ""calendar.js"","
"DATA\capability\capability_registry.json","3454","GOOGLE","""path"": ""Drop in/CONNECTORS/GOOGLE/drive.js"","
